,Date,Airline,Source,Destination,Departure Time,Arrival Time,Total Stops,Duration,Price
1581,28-06-2022,IndiGo,DEL,CCU,15:20,17:25,direct,2h 05m,8276
1582,28-06-2022,IndiGo,DEL,CCU,08:40,10:45,direct,2h 05m,8276
1583,28-06-2022,IndiGo,DEL,CCU,18:40,20:45,direct,2h 05m,8276
1584,27-06-2022,IndiGo,DEL,CCU,12:25,14:30,direct,2h 05m,8276
1585,27-06-2022,IndiGo,DEL,CCU,17:35,19:40,direct,2h 05m,8276
1586,27-06-2022,IndiGo,DEL,CCU,15:20,17:25,direct,2h 05m,8276
1587,27-06-2022,IndiGo,DEL,CCU,08:40,10:45,direct,2h 05m,8276
1588,27-06-2022,IndiGo,DEL,CCU,18:40,20:45,direct,2h 05m,8276
1589,30-06-2022,IndiGo,DEL,CCU,17:35,19:40,direct,2h 05m,8276
1590,30-06-2022,IndiGo,DEL,CCU,15:20,17:25,direct,2h 05m,8276
1591,30-06-2022,IndiGo,DEL,CCU,08:40,10:45,direct,2h 05m,8276
1592,30-06-2022,IndiGo,DEL,CCU,18:40,20:45,direct,2h 05m,8276
1593,30-06-2022,IndiGo,DEL,CCU,12:25,14:30,direct,2h 05m,8276
1594,28-06-2022,IndiGo,DEL,CCU,09:55,12:05,direct,2h 10m,8276
1595,27-06-2022,IndiGo,DEL,CCU,09:55,12:05,direct,2h 10m,8276
1596,30-06-2022,IndiGo,DEL,CCU,09:55,12:05,direct,2h 10m,8276
1597,30-06-2022,IndiGo,DEL,CCU,07:10,09:20,direct,2h 10m,8276
1598,02-07-2022,IndiGo,DEL,CCU,15:20,17:25,direct,2h 05m,8279
1599,02-07-2022,IndiGo,DEL,CCU,18:40,20:45,direct,2h 05m,8279
1600,02-07-2022,IndiGo,DEL,CCU,17:35,19:40,direct,2h 05m,8279
1601,03-07-2022,Vistara,DEL,CCU,20:30,22:45,direct,2h 15m,8879
1602,01-07-2022,IndiGo,DEL,CCU,17:35,19:40,direct,2h 05m,8956
1603,01-07-2022,IndiGo,DEL,CCU,15:20,17:25,direct,2h 05m,8956
1604,01-07-2022,IndiGo,DEL,CCU,08:40,10:45,direct,2h 05m,8956
1605,01-07-2022,IndiGo,DEL,CCU,18:40,20:45,direct,2h 05m,8956
1606,01-07-2022,IndiGo,DEL,CCU,07:10,09:20,direct,2h 10m,8956
1607,01-07-2022,IndiGo,DEL,CCU,09:55,12:05,direct,2h 10m,8956
1608,29-06-2022,IndiGo,DEL,CCU,17:35,19:40,direct,2h 05m,8978
1609,29-06-2022,IndiGo,DEL,CCU,12:25,14:30,direct,2h 05m,8978
1610,29-06-2022,IndiGo,DEL,CCU,15:20,17:25,direct,2h 05m,8978
1611,29-06-2022,IndiGo,DEL,CCU,08:40,10:45,direct,2h 05m,8978
1612,29-06-2022,IndiGo,DEL,CCU,18:40,20:45,direct,2h 05m,8978
1613,03-07-2022,IndiGo,DEL,CCU,08:40,10:45,direct,2h 05m,8978
1614,03-07-2022,IndiGo,DEL,CCU,15:20,17:25,direct,2h 05m,8978
1615,03-07-2022,IndiGo,DEL,CCU,17:35,19:40,direct,2h 05m,8978
1616,29-06-2022,IndiGo,DEL,CCU,07:10,09:20,direct,2h 10m,8978
1617,29-06-2022,IndiGo,DEL,CCU,09:55,12:05,direct,2h 10m,8978
1618,03-07-2022,IndiGo,DEL,CCU,07:10,09:20,direct,2h 10m,8978
1619,02-07-2022,IndiGo,DEL,CCU,09:55,12:05,direct,2h 10m,9014
1620,01-07-2022,Air India,DEL,CCU,20:15,22:25,direct,2h 10m,9099
1621,29-06-2022,Air India,DEL,CCU,20:15,22:25,direct,2h 10m,9099
1622,29-06-2022,Air India,DEL,CCU,06:50,09:00,direct,2h 10m,9099
1623,03-07-2022,Air India,DEL,CCU,06:50,09:00,direct,2h 10m,9099
1624,03-07-2022,Air India,DEL,CCU,20:15,22:25,direct,2h 10m,9099
1625,29-06-2022,Air India,DEL,CCU,12:10,14:30,direct,2h 20m,9099
1626,29-06-2022,Air India,DEL,CCU,16:45,19:10,direct,2h 25m,9099
1627,03-07-2022,Air India,DEL,CCU,16:45,19:10,direct,2h 25m,9099
1628,01-07-2022,Air India,DEL,CCU,06:50,09:00,direct,2h 10m,9620
1629,01-07-2022,Air India,DEL,CCU,12:10,14:30,direct,2h 20m,9620
1630,01-07-2022,Vistara,DEL,CCU,20:30,22:45,direct,2h 15m,9649
1631,29-06-2022,Vistara,DEL,CCU,20:30,22:45,direct,2h 15m,9649
1632,03-07-2022,IndiGo,DEL,CCU,18:40,20:45,direct,2h 05m,9738
1633,03-07-2022,Air India,DEL,CCU,12:10,14:30,direct,2h 20m,9968
1634,01-07-2022,Air India,DEL,CCU,16:45,19:10,direct,2h 25m,9968
1635,03-07-2022,Vistara,DEL,CCU,15:55,18:05,direct,2h 10m,10882
1636,28-06-2022,GoFirst,DEL,CCU,05:35,07:50,direct,2h 15m,5805
1637,27-06-2022,GoFirst,DEL,CCU,05:35,07:50,direct,2h 15m,5805
1638,28-06-2022,AirAsia India,DEL,CCU,22:35,00:50,direct,2h 15m,5814
1639,27-06-2022,AirAsia India,DEL,CCU,22:35,00:50,direct,2h 15m,5814
1640,28-06-2022,IndiGo,DEL,CCU,03:00,05:05,direct,2h 05m,5838
1641,27-06-2022,IndiGo,DEL,CCU,03:00,05:05,direct,2h 05m,5838
1642,30-06-2022,IndiGo,DEL,CCU,03:00,05:05,direct,2h 05m,5838
1643,02-07-2022,AirAsia India,DEL,CCU,22:35,00:50,direct,2h 15m,5840
1644,30-06-2022,AirAsia India,DEL,CCU,22:35,00:50,direct,2h 15m,5840
1645,02-07-2022,GoFirst,DEL,CCU,05:45,07:50,direct,2h 05m,5863
1646,02-07-2022,IndiGo,DEL,CCU,03:00,05:05,direct,2h 05m,5864
1647,02-07-2022,IndiGo,DEL,CCU,23:30,01:35,direct,2h 05m,5864
1648,01-07-2022,IndiGo,DEL,CCU,22:20,00:15,direct,1h 55m,6463
1649,01-07-2022,IndiGo,DEL,CCU,23:30,01:35,direct,2h 05m,6463
1650,01-07-2022,IndiGo,DEL,CCU,03:00,05:05,direct,2h 05m,6463
1651,29-06-2022,IndiGo,DEL,CCU,22:20,00:15,direct,1h 55m,6479
1652,03-07-2022,IndiGo,DEL,CCU,22:20,00:15,direct,1h 55m,6479
1653,29-06-2022,IndiGo,DEL,CCU,03:00,05:05,direct,2h 05m,6479
1654,03-07-2022,IndiGo,DEL,CCU,23:30,01:35,direct,2h 05m,6479
1655,03-07-2022,IndiGo,DEL,CCU,03:00,05:05,direct,2h 05m,6479
1656,29-06-2022,AirAsia India,DEL,CCU,22:35,00:50,direct,2h 15m,7593
1657,03-07-2022,AirAsia India,DEL,CCU,22:35,00:50,direct,2h 15m,7605
